air_pollution_index,wind_direction,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,time,Month,Year,day
20,290,285.72,0.0,0.0,100,Rain,proximity shower rain,5403,09,October,2012,17
279,0,285.72,0.0,0.0,100,Rain,light rain,5403,09,October,2012,17
272,0,287.09,0.0,0.0,75,Clouds,broken clouds,4680,10,October,2012,17
206,210,288.31,0.0,0.0,75,Clouds,broken clouds,4642,11,October,2012,17
195,280,288.61,0.0,0.0,1,Clear,sky is clear,4979,12,October,2012,17
230,0,290.32,0.0,0.0,1,Clear,sky is clear,4851,13,October,2012,17
90,0,291.36,0.0,0.0,1,Clear,sky is clear,4291,14,October,2012,17
231,260,292.01,0.0,0.0,1,Clear,sky is clear,4714,15,October,2012,17
179,0,292.61,0.0,0.0,1,Clear,sky is clear,6723,16,October,2012,17
95,260,292.65,0.0,0.0,1,Clear,sky is clear,6180,17,October,2012,17
53,0,290.52,0.0,0.0,40,Clouds,scattered clouds,4843,18,October,2012,17
270,150,288.35,0.0,0.0,40,Clouds,scattered clouds,3435,19,October,2012,17
113,160,286.72,0.0,0.0,40,Clouds,scattered clouds,2921,20,October,2012,17
293,140,285.49,0.0,0.0,40,Clouds,scattered clouds,2763,21,October,2012,17
237,140,284.22,0.0,0.0,20,Clouds,few clouds,1930,22,October,2012,17
197,130,283.8,0.0,0.0,20,Clouds,few clouds,1160,23,October,2012,17
158,150,282.8,0.0,0.0,40,Clouds,scattered clouds,374,01,October,2012,18
66,140,282.32,0.0,0.0,99,Mist,mist,301,02,October,2012,18
198,150,282.38,0.0,0.0,99,Mist,mist,397,03,October,2012,18
47,160,282.76,0.0,0.0,90,Clouds,overcast clouds,794,04,October,2012,18
210,170,282.88,0.0,0.0,99,Mist,mist,2564,05,October,2012,18
238,170,284.18,0.0,0.0,75,Clouds,broken clouds,5358,06,October,2012,18
140,150,284.69,0.0,0.0,90,Clouds,overcast clouds,6441,07,October,2012,18
180,150,285.0,0.0,0.0,90,Clouds,overcast clouds,5536,08,October,2012,18
44,0,286.9,0.0,0.0,99,Rain,light rain,5256,09,October,2012,18
210,140,288.35,0.0,0.0,90,Clouds,overcast clouds,4619,10,October,2012,18
177,130,289.59,0.0,0.0,90,Clouds,overcast clouds,5107,11,October,2012,18
255,140,288.27,0.0,0.0,99,Rain,light rain,5147,12,October,2012,18
233,160,286.41,0.0,0.0,90,Clouds,overcast clouds,5283,13,October,2012,18
67,160,285.96,0.0,0.0,90,Clouds,overcast clouds,5704,14,October,2012,18
299,150,287.04,0.0,0.0,90,Clouds,overcast clouds,5887,15,October,2012,18
34,150,287.18,0.0,0.0,90,Clouds,overcast clouds,6307,16,October,2012,18
41,120,286.94,0.0,0.0,90,Clouds,overcast clouds,5953,17,October,2012,18
119,160,286.01,0.0,0.0,90,Clouds,overcast clouds,4519,18,October,2012,18
110,210,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,3427,19,October,2012,18
159,140,283.44,0.0,0.0,100,Rain,light rain,2921,20,October,2012,18
202,0,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2649,21,October,2012,18
118,80,281.9,0.0,0.0,90,Clouds,overcast clouds,2005,22,October,2012,18
286,60,281.85,0.0,0.0,90,Clouds,overcast clouds,1177,23,October,2012,18
30,90,280.97,0.0,0.0,87,Mist,mist,436,01,October,2012,19
261,120,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,353,02,October,2012,19
23,120,280.44,0.0,0.0,87,Mist,mist,353,02,October,2012,19
224,110,280.02,0.0,0.0,87,Mist,mist,399,03,October,2012,19
33,110,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,720,04,October,2012,19
29,100,279.79,0.0,0.0,87,Mist,mist,720,04,October,2012,19
211,120,279.79,0.0,0.0,87,Rain,light rain,720,04,October,2012,19
61,100,279.79,0.0,0.0,87,Drizzle,drizzle,720,04,October,2012,19
195,110,279.74,0.0,0.0,87,Mist,mist,2370,05,October,2012,19
216,110,279.74,0.0,0.0,87,Rain,light rain,2370,05,October,2012,19
104,100,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,5162,06,October,2012,19
275,150,279.65,0.0,0.0,87,Mist,mist,5162,06,October,2012,19
24,150,279.65,0.0,0.0,87,Rain,light rain,5162,06,October,2012,19
184,180,279.45,0.0,0.0,91,Mist,mist,5777,07,October,2012,19
228,240,279.45,0.0,0.0,91,Rain,moderate rain,5777,07,October,2012,19
19,250,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,5235,08,October,2012,19
28,250,279.22,0.0,0.0,91,Mist,mist,5235,08,October,2012,19
77,240,279.22,0.0,0.0,91,Rain,light rain,5235,08,October,2012,19
287,240,279.35,0.0,0.0,91,Rain,light rain,4606,09,October,2012,19
24,240,279.35,0.0,0.0,91,Mist,mist,4606,09,October,2012,19
123,250,279.92,0.0,0.0,91,Mist,mist,4328,10,October,2012,19
167,230,280.44,0.0,0.0,90,Clouds,overcast clouds,4282,11,October,2012,19
113,240,281.0,0.0,0.0,90,Clouds,overcast clouds,4489,12,October,2012,19
289,250,281.51,0.0,0.0,90,Clouds,overcast clouds,4908,13,October,2012,19
95,250,281.93,0.0,0.0,92,Mist,mist,5620,14,October,2012,19
103,260,281.94,0.0,0.0,92,Mist,mist,5849,15,October,2012,19
183,240,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,5849,15,October,2012,19
251,250,282.27,0.0,0.0,92,Rain,moderate rain,4945,16,October,2012,19
271,230,282.41,0.0,0.0,92,Rain,light rain,4619,17,October,2012,19
291,260,282.21,0.0,0.0,90,Clouds,overcast clouds,4479,18,October,2012,19
156,250,281.69,0.0,0.0,75,Clouds,broken clouds,3804,19,October,2012,19
11,250,281.26,0.0,0.0,90,Clouds,overcast clouds,2908,20,October,2012,19
77,250,280.66,0.0,0.0,92,Mist,mist,2942,21,October,2012,19
78,260,280.43,0.0,0.0,92,Drizzle,drizzle,3077,22,October,2012,19
56,230,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,3077,22,October,2012,19
73,230,280.1,0.0,0.0,92,Mist,mist,2051,23,October,2012,19
89,240,280.1,0.0,0.0,92,Rain,light rain,2051,23,October,2012,19
263,0,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2051,23,October,2012,19
273,0,280.28,0.0,0.0,96,Drizzle,drizzle,773,01,October,2012,20
163,0,280.28,0.0,0.0,96,Rain,light rain,773,01,October,2012,20
141,0,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,589,02,October,2012,20
235,0,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,432,03,October,2012,20
101,0,280.62,0.0,0.0,96,Mist,mist,432,03,October,2012,20
127,0,280.91,0.0,0.0,96,Mist,mist,401,04,October,2012,20
135,0,280.91,0.0,0.0,96,Drizzle,drizzle,401,04,October,2012,20
236,0,280.91,0.0,0.0,96,Rain,light rain,401,04,October,2012,20
188,0,280.96,0.0,0.0,96,Rain,light rain,759,05,October,2012,20
94,0,280.96,0.0,0.0,96,Mist,mist,759,05,October,2012,20
173,0,280.96,0.0,0.0,96,Drizzle,drizzle,759,05,October,2012,20
239,0,281.13,0.0,0.0,96,Rain,light rain,1313,06,October,2012,20
215,0,281.13,0.0,0.0,96,Mist,mist,1313,06,October,2012,20
113,0,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,1313,06,October,2012,20
123,0,281.28,0.0,0.0,100,Rain,light rain,1824,07,October,2012,20
197,20,281.28,0.0,0.0,100,Mist,mist,1824,07,October,2012,20
280,300,281.28,0.0,0.0,100,Drizzle,drizzle,1824,07,October,2012,20
60,310,281.19,0.0,0.0,100,Rain,light rain,2787,08,October,2012,20
231,340,281.19,0.0,0.0,100,Mist,mist,2787,08,October,2012,20
120,360,281.19,0.0,0.0,100,Drizzle,drizzle,2787,08,October,2012,20
64,10,281.7,0.0,0.0,100,Rain,light rain,3713,09,October,2012,20
21,30,281.7,0.0,0.0,100,Drizzle,drizzle,3713,09,October,2012,20
199,50,281.7,0.0,0.0,100,Mist,mist,3713,09,October,2012,20
164,20,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,3713,09,October,2012,20
274,30,282.02,0.0,0.0,100,Rain,light rain,3815,10,October,2012,20
113,30,282.02,0.0,0.0,100,Drizzle,drizzle,3815,10,October,2012,20
172,10,282.02,0.0,0.0,100,Mist,mist,3815,10,October,2012,20
150,20,282.02,0.0,0.0,100,Rain,moderate rain,3815,10,October,2012,20
246,0,282.35,0.0,0.0,100,Rain,light rain,4339,11,October,2012,20
53,360,282.35,0.0,0.0,100,Mist,mist,4339,11,October,2012,20
248,30,282.35,0.0,0.0,100,Drizzle,drizzle,4339,11,October,2012,20
106,270,282.71,0.0,0.0,100,Rain,heavy intensity rain,4613,12,October,2012,20
107,320,282.71,0.0,0.0,100,Mist,mist,4613,12,October,2012,20
62,0,282.71,0.0,0.0,100,Rain,light rain,4613,12,October,2012,20
118,0,282.71,0.0,0.0,100,Rain,moderate rain,4613,12,October,2012,20
266,0,283.31,0.0,0.0,48,Rain,light rain,4507,13,October,2012,20
20,0,283.79,0.0,0.0,90,Clouds,overcast clouds,4452,14,October,2012,20
187,0,284.2,0.0,0.0,75,Clouds,broken clouds,4636,15,October,2012,20
34,0,284.32,0.0,0.0,90,Clouds,overcast clouds,4810,16,October,2012,20
135,0,284.13,0.0,0.0,75,Clouds,broken clouds,5125,17,October,2012,20
275,0,283.14,0.0,0.0,40,Clouds,scattered clouds,4337,18,October,2012,20
142,0,281.4,0.0,0.0,40,Clouds,scattered clouds,3644,19,October,2012,20
287,0,280.47,0.0,0.0,20,Clouds,few clouds,3107,20,October,2012,20
51,21,279.52,0.0,0.0,20,Clouds,few clouds,2929,21,October,2012,20
110,42,278.85,0.0,0.0,48,Mist,mist,2865,22,October,2012,20
293,63,278.12,0.0,0.0,48,Fog,fog,2340,23,October,2012,20
148,105,275.93,0.0,0.0,60,Fog,fog,1928,08,October,2012,21
230,126,275.93,0.0,0.0,60,Mist,mist,1928,08,October,2012,21
78,147,284.09,0.0,0.0,75,Clouds,broken clouds,4695,17,October,2012,21
186,168,282.6,0.0,0.0,75,Clouds,broken clouds,4335,18,October,2012,21
206,190,281.72,0.0,0.0,90,Clouds,overcast clouds,1583,22,October,2012,21
42,220,281.26,0.0,0.0,90,Clouds,overcast clouds,959,23,October,2012,21
145,180,281.01,0.0,0.0,75,Clouds,broken clouds,306,01,October,2012,22
143,160,280.57,0.0,0.0,40,Clouds,scattered clouds,259,02,October,2012,22
152,140,280.54,0.0,0.0,75,Clouds,broken clouds,324,03,October,2012,22
254,140,279.37,0.0,0.0,8,Mist,mist,806,04,October,2012,22
146,140,279.18,0.0,0.0,8,Mist,mist,2622,05,October,2012,22
70,130,279.05,0.0,0.0,8,Mist,mist,5456,06,October,2012,22
65,120,282.7,0.0,0.0,38,Clear,sky is clear,4324,10,October,2012,22
142,110,286.17,0.0,0.0,40,Clouds,scattered clouds,4378,11,October,2012,22
217,120,288.61,0.0,0.0,75,Clouds,broken clouds,4639,12,October,2012,22
135,110,290.59,0.0,0.0,20,Clouds,few clouds,4546,13,October,2012,22
132,120,292.21,0.0,0.0,75,Clouds,broken clouds,5006,14,October,2012,22
240,129,293.56,0.0,0.0,75,Clouds,broken clouds,5361,15,October,2012,22
44,138,293.43,0.0,0.0,40,Clouds,scattered clouds,6101,16,October,2012,22
275,147,293.4,0.0,0.0,40,Clouds,scattered clouds,5781,17,October,2012,22
100,156,291.47,0.0,0.0,20,Clouds,few clouds,4272,18,October,2012,22
30,120,289.17,0.0,0.0,20,Clouds,few clouds,3091,19,October,2012,22
149,130,287.28,0.0,0.0,1,Clear,sky is clear,2434,20,October,2012,22
274,150,286.1,0.0,0.0,1,Clear,sky is clear,1984,21,October,2012,22
129,150,285.45,0.0,0.0,75,Clouds,broken clouds,1383,22,October,2012,22
230,160,285.33,0.0,0.0,90,Clouds,overcast clouds,959,23,October,2012,22
48,180,284.58,0.0,0.0,90,Clouds,overcast clouds,346,01,October,2012,23
244,230,283.88,0.0,0.0,75,Clouds,broken clouds,253,02,October,2012,23
250,300,283.55,0.0,0.0,75,Clouds,broken clouds,349,03,October,2012,23
137,320,282.85,0.0,0.0,20,Clouds,few clouds,807,04,October,2012,23
31,300,282.42,0.0,0.0,20,Clouds,few clouds,2669,05,October,2012,23
64,0,282.13,0.0,0.0,75,Clouds,broken clouds,5210,06,October,2012,23
56,310,281.85,0.0,0.0,40,Clouds,scattered clouds,6083,07,October,2012,23
243,10,281.85,0.0,0.0,20,Clouds,few clouds,5790,08,October,2012,23
36,0,283.07,0.0,0.0,75,Clouds,broken clouds,5484,09,October,2012,23
57,320,284.53,0.0,0.0,90,Clouds,overcast clouds,4407,10,October,2012,23
176,360,285.6,0.0,0.0,75,Clouds,broken clouds,4725,11,October,2012,23
280,350,286.63,0.0,0.0,90,Clouds,overcast clouds,4826,12,October,2012,23
90,360,286.75,0.0,0.0,99,Rain,moderate rain,4945,13,October,2012,23
127,10,287.97,0.0,0.0,90,Clouds,overcast clouds,5065,14,October,2012,23
54,30,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,5618,15,October,2012,23
284,20,288.72,0.0,0.0,90,Clouds,overcast clouds,6094,16,October,2012,23
190,20,288.53,0.0,0.0,90,Clouds,overcast clouds,5844,17,October,2012,23
241,20,288.16,0.0,0.0,90,Clouds,overcast clouds,4649,18,October,2012,23
95,20,287.59,0.0,0.0,90,Clouds,overcast clouds,3180,19,October,2012,23
114,30,287.21,0.0,0.0,90,Clouds,overcast clouds,2963,20,October,2012,23
252,20,286.29,0.0,0.0,90,Clouds,overcast clouds,2450,21,October,2012,23
186,30,285.7,0.0,0.0,90,Clouds,overcast clouds,1613,22,October,2012,23
243,40,285.61,0.0,0.0,90,Clouds,overcast clouds,1021,23,October,2012,23
198,70,285.51,0.0,0.0,90,Clouds,overcast clouds,298,01,October,2012,24
69,70,285.6,0.0,0.0,100,Haze,haze,261,02,October,2012,24
229,80,285.99,0.0,0.0,100,Mist,mist,408,03,October,2012,24
85,60,285.99,0.0,0.0,100,Haze,haze,408,03,October,2012,24
100,60,285.94,0.0,0.0,100,Mist,mist,793,04,October,2012,24
125,70,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,793,04,October,2012,24
289,70,285.97,0.0,0.0,90,Mist,mist,2643,05,October,2012,24
176,80,285.97,0.0,0.0,90,Rain,light rain,2643,05,October,2012,24
135,80,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2643,05,October,2012,24
242,100,285.73,0.0,0.0,90,Mist,mist,5593,06,October,2012,24
123,110,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,5593,06,October,2012,24
109,100,285.73,0.0,0.0,90,Rain,moderate rain,5593,06,October,2012,24
160,110,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5593,06,October,2012,24
81,100,285.5,0.0,0.0,90,Rain,light rain,5722,07,October,2012,24
176,70,285.5,0.0,0.0,90,Mist,mist,5722,07,October,2012,24
81,90,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,5607,08,October,2012,24
20,110,285.55,0.0,0.0,90,Mist,mist,5607,08,October,2012,24
238,110,285.55,0.0,0.0,90,Rain,light rain,5607,08,October,2012,24
135,140,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5607,08,October,2012,24
162,140,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,5492,09,October,2012,24
171,130,285.93,0.0,0.0,90,Mist,mist,5492,09,October,2012,24
287,110,285.93,0.0,0.0,90,Rain,moderate rain,5492,09,October,2012,24
188,130,286.34,0.0,0.0,90,Mist,mist,4542,10,October,2012,24
153,230,286.82,0.0,0.0,90,Mist,mist,4720,11,October,2012,24
148,210,286.82,0.0,0.0,90,Fog,fog,4720,11,October,2012,24
215,0,288.36,0.0,0.0,90,Mist,mist,4982,12,October,2012,24
105,120,288.36,0.0,0.0,90,Haze,haze,4982,12,October,2012,24
223,120,288.36,0.0,0.0,90,Fog,fog,4982,12,October,2012,24
78,350,289.08,0.0,0.0,90,Haze,haze,5032,13,October,2012,24
28,300,289.08,0.0,0.0,90,Mist,mist,5032,13,October,2012,24
110,270,289.08,0.0,0.0,90,Fog,fog,5032,13,October,2012,24
90,0,289.88,0.0,0.0,90,Mist,mist,5212,14,October,2012,24
192,0,289.88,0.0,0.0,90,Haze,haze,5212,14,October,2012,24
27,0,290.24,0.0,0.0,90,Mist,mist,5661,15,October,2012,24
164,0,290.24,0.0,0.0,90,Haze,haze,5661,15,October,2012,24
138,270,290.24,0.0,0.0,90,Rain,moderate rain,5661,15,October,2012,24
170,0,290.01,0.0,0.0,90,Mist,mist,5812,16,October,2012,24
128,310,289.62,0.0,0.0,90,Haze,haze,5855,17,October,2012,24
182,0,289.62,0.0,0.0,90,Mist,mist,5855,17,October,2012,24
162,175,289.61,0.0,0.0,90,Haze,haze,4416,18,October,2012,24
29,350,289.61,0.0,0.0,90,Mist,mist,4416,18,October,2012,24
43,10,289.06,0.0,0.0,90,Mist,mist,3118,19,October,2012,24
69,10,288.34,0.0,0.0,75,Haze,haze,2877,20,October,2012,24
167,290,288.34,0.0,0.0,75,Mist,mist,2877,20,October,2012,24
215,360,287.06,0.0,0.0,20,Mist,mist,2498,21,October,2012,24
102,350,287.41,0.0,0.0,75,Mist,mist,1701,22,October,2012,24
227,350,287.52,0.0,0.0,90,Mist,mist,1028,23,October,2012,24
182,340,287.29,0.0,0.0,75,Mist,mist,354,01,October,2012,25
49,330,287.23,0.0,0.0,90,Mist,mist,272,02,October,2012,25
212,340,286.44,0.0,0.0,90,Mist,mist,370,03,October,2012,25
230,350,285.32,0.0,0.0,90,Mist,mist,809,04,October,2012,25
56,360,285.32,0.0,0.0,90,Fog,fog,809,04,October,2012,25
252,340,285.43,0.0,0.0,90,Mist,mist,2641,05,October,2012,25
97,330,285.53,0.0,0.0,75,Mist,mist,4957,06,October,2012,25
166,360,285.2,0.0,0.0,90,Mist,mist,6036,07,October,2012,25
171,350,285.2,0.0,0.0,90,Fog,fog,6036,07,October,2012,25
29,350,285.02,0.0,0.0,90,Mist,mist,5309,08,October,2012,25
157,350,286.43,0.0,0.0,90,Mist,mist,4438,10,October,2012,25
210,350,287.36,0.0,0.0,90,Mist,mist,4723,11,October,2012,25
160,350,287.6,0.0,0.0,90,Mist,mist,4879,12,October,2012,25
109,340,287.29,0.0,0.0,90,Clouds,overcast clouds,5062,13,October,2012,25
256,330,286.41,0.0,0.0,90,Rain,light rain,5450,14,October,2012,25
122,320,286.41,0.0,0.0,90,Mist,mist,5450,14,October,2012,25
228,320,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,5450,14,October,2012,25
34,320,286.41,0.0,0.0,90,Drizzle,drizzle,5450,14,October,2012,25
298,320,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,5888,15,October,2012,25
112,310,285.8,0.0,0.0,90,Mist,mist,5888,15,October,2012,25
88,310,285.8,0.0,0.0,90,Rain,light rain,5888,15,October,2012,25
25,310,285.8,0.0,0.0,90,Drizzle,drizzle,5888,15,October,2012,25
68,320,285.8,0.0,0.0,90,Rain,moderate rain,5888,15,October,2012,25
203,310,285.29,0.0,0.0,90,Rain,light rain,6473,16,October,2012,25
134,290,285.29,0.0,0.0,90,Mist,mist,6473,16,October,2012,25
41,290,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,6473,16,October,2012,25
187,300,284.77,0.0,0.0,90,Rain,moderate rain,6488,17,October,2012,25
228,270,284.77,0.0,0.0,90,Mist,mist,6488,17,October,2012,25
109,270,284.77,0.0,0.0,90,Rain,light rain,6488,17,October,2012,25
112,280,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,5351,18,October,2012,25
127,270,284.29,0.0,0.0,90,Mist,mist,5351,18,October,2012,25
252,280,284.29,0.0,0.0,90,Rain,moderate rain,5351,18,October,2012,25
128,280,284.29,0.0,0.0,90,Rain,light rain,5351,18,October,2012,25
16,270,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,3500,19,October,2012,25
19,270,283.79,0.0,0.0,90,Mist,mist,3500,19,October,2012,25
290,280,283.79,0.0,0.0,90,Rain,light rain,3500,19,October,2012,25
51,280,283.44,0.0,0.0,90,Rain,light rain,2856,20,October,2012,25
56,270,283.44,0.0,0.0,90,Mist,mist,2856,20,October,2012,25
105,260,283.44,0.0,0.0,90,Drizzle,drizzle,2856,20,October,2012,25
255,280,283.22,0.0,0.0,90,Rain,moderate rain,2587,21,October,2012,25
233,248,283.22,0.0,0.0,90,Mist,mist,2587,21,October,2012,25
123,290,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2587,21,October,2012,25
41,310,282.82,0.0,0.0,90,Clouds,overcast clouds,1979,22,October,2012,25
162,290,282.13,0.0,0.0,90,Clouds,overcast clouds,1284,23,October,2012,25
270,290,280.44,0.0,0.0,90,Drizzle,drizzle,432,01,October,2012,26
16,270,280.44,0.0,0.0,90,Rain,light rain,432,01,October,2012,26
214,270,280.07,0.0,0.0,90,Rain,light rain,326,02,October,2012,26
273,270,280.07,0.0,0.0,90,Mist,mist,326,02,October,2012,26
298,270,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,326,02,October,2012,26
211,270,279.54,0.0,0.0,90,Rain,light rain,380,03,October,2012,26
125,250,279.54,0.0,0.0,90,Mist,mist,380,03,October,2012,26
221,240,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,380,03,October,2012,26
169,230,279.54,0.0,0.0,90,Drizzle,drizzle,380,03,October,2012,26
138,250,278.93,0.0,0.0,90,Rain,light rain,705,04,October,2012,26
157,230,278.93,0.0,0.0,90,Mist,mist,705,04,October,2012,26
87,220,278.93,0.0,0.0,90,Rain,moderate rain,705,04,October,2012,26
271,220,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,705,04,October,2012,26
61,230,278.93,0.0,0.0,90,Drizzle,drizzle,705,04,October,2012,26
267,210,278.27,0.0,0.0,90,Rain,heavy intensity rain,2430,05,October,2012,26
230,190,278.27,0.0,0.0,90,Mist,mist,2430,05,October,2012,26
48,0,278.27,0.0,0.0,90,Rain,moderate rain,2430,05,October,2012,26
257,240,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2430,05,October,2012,26
297,230,278.07,0.0,0.0,90,Rain,heavy intensity rain,5426,06,October,2012,26
263,200,278.07,0.0,0.0,90,Mist,mist,5426,06,October,2012,26
125,220,278.07,0.0,0.0,90,Rain,moderate rain,5426,06,October,2012,26
206,210,277.53,0.0,0.0,90,Rain,light rain,6499,07,October,2012,26
223,210,277.53,0.0,0.0,90,Rain,moderate rain,6499,07,October,2012,26
101,230,276.23,0.0,0.0,90,Rain,light rain,5856,08,October,2012,26
41,230,276.23,0.0,0.0,90,Mist,mist,5856,08,October,2012,26
102,200,276.23,0.0,0.0,90,Rain,moderate rain,5856,08,October,2012,26
241,220,275.66,0.0,0.0,90,Rain,light rain,5234,09,October,2012,26
140,0,275.66,0.0,0.0,90,Mist,mist,5234,09,October,2012,26
232,0,275.66,0.0,0.0,90,Snow,heavy snow,5234,09,October,2012,26
22,0,275.02,0.0,0.0,90,Rain,light rain,4695,10,October,2012,26
30,0,275.02,0.0,0.0,90,Mist,mist,4695,10,October,2012,26
23,0,275.02,0.0,0.0,90,Rain,moderate rain,4695,10,October,2012,26
116,0,275.02,0.0,0.0,90,Snow,heavy snow,4695,10,October,2012,26
137,0,275.03,0.0,0.0,90,Rain,light rain,5341,11,October,2012,26
41,0,275.03,0.0,0.0,90,Snow,heavy snow,5341,11,October,2012,26
178,110,275.03,0.0,0.0,90,Mist,mist,5341,11,October,2012,26
297,0,275.03,0.0,0.0,90,Rain,moderate rain,5341,11,October,2012,26
90,120,274.5,0.0,0.0,90,Mist,mist,5943,12,October,2012,26
191,110,274.5,0.0,0.0,90,Snow,heavy snow,5943,12,October,2012,26
199,120,275.01,0.0,0.0,90,Snow,heavy snow,5874,13,October,2012,26
264,140,275.38,0.0,0.0,90,Snow,heavy snow,5879,14,October,2012,26
175,140,275.38,0.0,0.0,90,Mist,mist,5879,14,October,2012,26
265,170,275.85,0.0,0.0,90,Snow,heavy snow,6060,15,October,2012,26
207,170,276.56,0.0,0.0,90,Clouds,overcast clouds,6348,16,October,2012,26
222,0,276.7,0.0,0.0,90,Clouds,overcast clouds,5955,17,October,2012,26
54,200,276.71,0.0,0.0,90,Clouds,overcast clouds,5341,18,October,2012,26
22,160,276.43,0.0,0.0,90,Clouds,overcast clouds,4144,19,October,2012,26
61,130,276.23,0.0,0.0,90,Clouds,overcast clouds,3249,20,October,2012,26
274,160,275.99,0.0,0.0,75,Clouds,broken clouds,3017,21,October,2012,26
52,160,276.28,0.0,0.0,90,Clouds,overcast clouds,2765,22,October,2012,26
16,130,276.28,0.0,0.0,90,Clouds,overcast clouds,1894,23,October,2012,26
53,150,275.36,0.0,0.0,90,Clouds,overcast clouds,822,01,October,2012,27
181,140,274.93,0.0,0.0,20,Clouds,few clouds,641,02,October,2012,27
111,160,274.28,0.0,0.0,20,Clouds,few clouds,411,03,October,2012,27
232,160,274.01,0.0,0.0,1,Clear,sky is clear,468,04,October,2012,27
77,150,273.71,0.0,0.0,1,Clear,sky is clear,723,05,October,2012,27
131,150,273.43,0.0,0.0,1,Clear,sky is clear,1415,06,October,2012,27
